"n","Perturbation","x0","eta","c","r","Weight","Kappa","Lambda","Empirical_Power","MCSE","Theoretical_Power","Zero_Kappa"
500,"Localized",0.75,0.2,1,3,"Tail",-0.046108049889496,-0.046108049889496,0.0572,0.00328414859590732,0.0502435646024483,FALSE
500,"Localized",0.75,0.2,1,5,"Uniform",-2.18959880655013e-05,-2.18959880655013e-05,0,0,0.0500000000549194,FALSE
500,"Localized",0.75,0.2,1,5,"Central",0.0282123738839925,0.0282123738839925,0.0508,0.00310545842026584,0.0500911799743755,FALSE
500,"Localized",0.75,0.2,1,5,"Tail",-0.046108049889496,-0.046108049889496,0.0482,0.00302908435009658,0.0502435646024483,FALSE
500,"Localized",0.75,0.2,1,8,"Uniform",-2.18959880655013e-05,-2.18959880655013e-05,0,0,0.0500000000549194,FALSE
500,"Localized",0.75,0.2,1,8,"Central",0.0282123738839925,0.0282123738839925,0.0528,0.00316266216975509,0.0500911799743755,FALSE
500,"Localized",0.75,0.2,1,8,"Tail",-0.046108049889496,-0.046108049889496,0.0634,0.00344617004803884,0.0502435646024483,FALSE
500,"Localized",0.75,0.2,1.5,1,"Uniform",-2.18959880655013e-05,-3.2843982098252e-05,0,0,0.0500000001235685,FALSE
500,"Localized",0.75,0.2,1.5,1,"Central",0.0282123738839925,0.0423185608259888,0.0512,0.0031170036894428,0.0502051692415944,FALSE
500,"Localized",0.75,0.2,1.5,1,"Tail",-0.046108049889496,-0.069162074834244,0.0578,0.00330027756408457,0.0505481222187061,FALSE
500,"Localized",0.75,0.2,1.5,2,"Uniform",-2.18959880655013e-05,-3.2843982098252e-05,0,0,0.0500000001235685,FALSE
500,"Localized",0.75,0.2,1.5,2,"Central",0.0282123738839925,0.0423185608259888,0.045,0.00293172304285381,0.0502051692415944,FALSE
500,"Localized",0.75,0.2,1.5,2,"Tail",-0.046108049889496,-0.069162074834244,0.0612,0.00338982477423244,0.0505481222187061,FALSE
500,"Localized",0.75,0.2,1.5,3,"Uniform",-2.18959880655013e-05,-3.2843982098252e-05,0,0,0.0500000001235685,FALSE
500,"Localized",0.75,0.2,1.5,3,"Central",0.0282123738839925,0.0423185608259888,0.0422,0.00284320804725929,0.0502051692415944,FALSE
500,"Localized",0.75,0.2,1.5,3,"Tail",-0.046108049889496,-0.069162074834244,0.0584,0.00331630637909105,0.0505481222187061,FALSE
500,"Localized",0.75,0.2,1.5,5,"Uniform",-2.18959880655013e-05,-3.2843982098252e-05,0,0,0.0500000001235685,FALSE
500,"Localized",0.75,0.2,1.5,5,"Central",0.0282123738839925,0.0423185608259888,0.0524,0.00315132480077824,0.0502051692415944,FALSE
500,"Localized",0.75,0.2,1.5,5,"Tail",-0.046108049889496,-0.069162074834244,0.0518,0.0031342227106573,0.0505481222187061,FALSE
500,"Localized",0.75,0.2,1.5,8,"Uniform",-2.18959880655013e-05,-3.2843982098252e-05,0,0,0.0500000001235685,FALSE
500,"Localized",0.75,0.2,1.5,8,"Central",0.0282123738839925,0.0423185608259888,0.05,0.00308220700148449,0.0502051692415944,FALSE
500,"Localized",0.75,0.2,1.5,8,"Tail",-0.046108049889496,-0.069162074834244,0.0556,0.00324063697442339,0.0505481222187061,FALSE
500,"Localized",0.75,0.2,2,1,"Uniform",-2.18959880655013e-05,-4.37919761310026e-05,0,0,0.0500000002196773,FALSE
500,"Localized",0.75,0.2,2,1,"Central",0.0282123738839925,0.0564247477679851,0.0466,0.00298088711627931,0.050364780878478,FALSE
500,"Localized",0.75,0.2,2,1,"Tail",-0.046108049889496,-0.092216099778992,0.057,0.00327874976172321,0.0509746924710218,FALSE
500,"Localized",0.75,0.2,2,2,"Uniform",-2.18959880655013e-05,-4.37919761310026e-05,0,0,0.0500000002196773,FALSE
500,"Localized",0.75,0.2,2,2,"Central",0.0282123738839925,0.0564247477679851,0.049,0.00305283474822991,0.050364780878478,FALSE
500,"Localized",0.75,0.2,2,2,"Tail",-0.046108049889496,-0.092216099778992,0.0674,0.00354562378150869,0.0509746924710218,FALSE
500,"Localized",0.75,0.2,2,3,"Uniform",-2.18959880655013e-05,-4.37919761310026e-05,0,0,0.0500000002196773,FALSE
500,"Localized",0.75,0.2,2,3,"Central",0.0282123738839925,0.0564247477679851,0.0418,0.00283029185774188,0.050364780878478,FALSE
500,"Localized",0.75,0.2,2,3,"Tail",-0.046108049889496,-0.092216099778992,0.062,0.00341045451516363,0.0509746924710218,FALSE
500,"Localized",0.75,0.2,2,5,"Uniform",-2.18959880655013e-05,-4.37919761310026e-05,0,0,0.0500000002196773,FALSE
500,"Localized",0.75,0.2,2,5,"Central",0.0282123738839925,0.0564247477679851,0.044,0.00290048271844533,0.050364780878478,FALSE
500,"Localized",0.75,0.2,2,5,"Tail",-0.046108049889496,-0.092216099778992,0.052,0.00313993630508646,0.0509746924710218,FALSE
500,"Localized",0.75,0.2,2,8,"Uniform",-2.18959880655013e-05,-4.37919761310026e-05,0,0,0.0500000002196773,FALSE
500,"Localized",0.75,0.2,2,8,"Central",0.0282123738839925,0.0564247477679851,0.0546,0.00321306209090332,0.050364780878478,FALSE
500,"Localized",0.75,0.2,2,8,"Tail",-0.046108049889496,-0.092216099778992,0.0602,0.00336380617753164,0.0509746924710218,FALSE
1000,"Linear",NA,NA,0.5,1,"Uniform",4.56700082322557e-17,2.28350041161279e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,1,"Central",-1.09855274925353e-19,-5.49276374626766e-20,0.0494,0.0030646252625729,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,1,"Tail",1.07213309997844e-16,5.36066549989218e-17,0.0448,0.00292550713552369,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,2,"Uniform",4.56700082322557e-17,2.28350041161279e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,2,"Central",-1.09855274925353e-19,-5.49276374626766e-20,0.048,0.00302311098043059,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,2,"Tail",1.07213309997844e-16,5.36066549989218e-17,0.0512,0.0031170036894428,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,3,"Uniform",4.56700082322557e-17,2.28350041161279e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,3,"Central",-1.09855274925353e-19,-5.49276374626766e-20,0.054,0.00319637294444813,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,3,"Tail",1.07213309997844e-16,5.36066549989218e-17,0.0496,0.00307049963361014,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,5,"Uniform",4.56700082322557e-17,2.28350041161279e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,5,"Central",-1.09855274925353e-19,-5.49276374626766e-20,0.0488,0.00304691844328003,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,5,"Tail",1.07213309997844e-16,5.36066549989218e-17,0.0516,0.00312849612433834,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,8,"Uniform",4.56700082322557e-17,2.28350041161279e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,8,"Central",-1.09855274925353e-19,-5.49276374626766e-20,0.0526,0.00315699984162179,0.0500000000000001,TRUE
1000,"Linear",NA,NA,0.5,8,"Tail",1.07213309997844e-16,5.36066549989218e-17,0.049,0.00305283474822991,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,1,"Uniform",4.56700082322557e-17,4.56700082322557e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,1,"Central",-1.09855274925353e-19,-1.09855274925353e-19,0.0494,0.0030646252625729,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,1,"Tail",1.07213309997844e-16,1.07213309997844e-16,0.0468,0.00298696367570816,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,2,"Uniform",4.56700082322557e-17,4.56700082322557e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,2,"Central",-1.09855274925353e-19,-1.09855274925353e-19,0.0498,0.00307636018697421,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,2,"Tail",1.07213309997844e-16,1.07213309997844e-16,0.0534,0.00317957355631223,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,3,"Uniform",4.56700082322557e-17,4.56700082322557e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,3,"Central",-1.09855274925353e-19,-1.09855274925353e-19,0.0494,0.0030646252625729,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,3,"Tail",1.07213309997844e-16,1.07213309997844e-16,0.0498,0.00307636018697421,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,5,"Uniform",4.56700082322557e-17,4.56700082322557e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,5,"Central",-1.09855274925353e-19,-1.09855274925353e-19,0.0468,0.00298696367570816,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,5,"Tail",1.07213309997844e-16,1.07213309997844e-16,0.0584,0.00331630637909105,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,8,"Uniform",4.56700082322557e-17,4.56700082322557e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,8,"Central",-1.09855274925353e-19,-1.09855274925353e-19,0.048,0.00302311098043059,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1,8,"Tail",1.07213309997844e-16,1.07213309997844e-16,0.0582,0.003310974478911,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,1,"Uniform",4.56700082322557e-17,6.85050123483836e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,1,"Central",-1.09855274925353e-19,-1.6478291238803e-19,0.0506,0.00309966578843591,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,1,"Tail",1.07213309997844e-16,1.60819964996765e-16,0.0484,0.00303504332753257,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,2,"Uniform",4.56700082322557e-17,6.85050123483836e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,2,"Central",-1.09855274925353e-19,-1.6478291238803e-19,0.052,0.00313993630508646,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,2,"Tail",1.07213309997844e-16,1.60819964996765e-16,0.051,0.00311123769583746,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,3,"Uniform",4.56700082322557e-17,6.85050123483836e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,3,"Central",-1.09855274925353e-19,-1.6478291238803e-19,0.044,0.00290048271844533,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,3,"Tail",1.07213309997844e-16,1.60819964996765e-16,0.0482,0.00302908435009658,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,5,"Uniform",4.56700082322557e-17,6.85050123483836e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,5,"Central",-1.09855274925353e-19,-1.6478291238803e-19,0.0424,0.00284963997726029,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,5,"Tail",1.07213309997844e-16,1.60819964996765e-16,0.0548,0.00321860093829602,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,8,"Uniform",4.56700082322557e-17,6.85050123483836e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,8,"Central",-1.09855274925353e-19,-1.6478291238803e-19,0.049,0.00305283474822991,0.0500000000000001,TRUE
1000,"Linear",NA,NA,1.5,8,"Tail",1.07213309997844e-16,1.60819964996765e-16,0.0584,0.00331630637909105,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,1,"Uniform",4.56700082322557e-17,9.13400164645114e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,1,"Central",-1.09855274925353e-19,-2.19710549850706e-19,0.054,0.00319637294444813,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,1,"Tail",1.07213309997844e-16,2.14426619995687e-16,0.0548,0.00321860093829602,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,2,"Uniform",4.56700082322557e-17,9.13400164645114e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,2,"Central",-1.09855274925353e-19,-2.19710549850706e-19,0.0528,0.00316266216975509,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,2,"Tail",1.07213309997844e-16,2.14426619995687e-16,0.0588,0.00332693733033852,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,3,"Uniform",4.56700082322557e-17,9.13400164645114e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,3,"Central",-1.09855274925353e-19,-2.19710549850706e-19,0.0422,0.00284320804725929,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,3,"Tail",1.07213309997844e-16,2.14426619995687e-16,0.0588,0.00332693733033852,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,5,"Uniform",4.56700082322557e-17,9.13400164645114e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,5,"Central",-1.09855274925353e-19,-2.19710549850706e-19,0.0412,0.00281078494374792,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,5,"Tail",1.07213309997844e-16,2.14426619995687e-16,0.0546,0.00321306209090332,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,8,"Uniform",4.56700082322557e-17,9.13400164645114e-17,0,0,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,8,"Central",-1.09855274925353e-19,-2.19710549850706e-19,0.0424,0.00284963997726029,0.0500000000000001,TRUE
1000,"Linear",NA,NA,2,8,"Tail",1.07213309997844e-16,2.14426619995687e-16,0.0664,0.00352110891623647,0.0500000000000001,TRUE
1000,"Quadratic",NA,NA,0.5,1,"Uniform",0.000100000000000046,5.0000000000023e-05,0,0,0.0500000002863757,FALSE
1000,"Quadratic",NA,NA,0.5,1,"Central",-0.182565066938613,-0.0912825334693063,0.064,0.00346132922444543,0.0509550460167297,FALSE
1000,"Quadratic",NA,NA,0.5,1,"Tail",0.298276554122463,0.149138277061231,0.0352,0.00260618341641566,0.0525517956416884,FALSE
1000,"Quadratic",NA,NA,0.5,2,"Uniform",0.000100000000000046,5.0000000000023e-05,0,0,0.0500000002863757,FALSE
1000,"Quadratic",NA,NA,0.5,2,"Central",-0.182565066938613,-0.0912825334693063,0.0648,0.00348140661227614,0.0509550460167297,FALSE
1000,"Quadratic",NA,NA,0.5,2,"Tail",0.298276554122463,0.149138277061231,0.043,0.00286883251515316,0.0525517956416884,FALSE
1000,"Quadratic",NA,NA,0.5,3,"Uniform",0.000100000000000046,5.0000000000023e-05,0,0,0.0500000002863757,FALSE
1000,"Quadratic",NA,NA,0.5,3,"Central",-0.182565066938613,-0.0912825334693063,0.059,0.00333223648620562,0.0509550460167297,FALSE
1000,"Quadratic",NA,NA,0.5,3,"Tail",0.298276554122463,0.149138277061231,0.0442,0.00290676314824583,0.0525517956416884,FALSE
1000,"Quadratic",NA,NA,0.5,5,"Uniform",0.000100000000000046,5.0000000000023e-05,0,0,0.0500000002863757,FALSE
1000,"Quadratic",NA,NA,0.5,5,"Central",-0.182565066938613,-0.0912825334693063,0.0546,0.00321306209090332,0.0509550460167297,FALSE
1000,"Quadratic",NA,NA,0.5,5,"Tail",0.298276554122463,0.149138277061231,0.0434,0.00288154264240528,0.0525517956416884,FALSE
1000,"Quadratic",NA,NA,0.5,8,"Uniform",0.000100000000000046,5.0000000000023e-05,0,0,0.0500000002863757,FALSE
1000,"Quadratic",NA,NA,0.5,8,"Central",-0.182565066938613,-0.0912825334693063,0.0518,0.0031342227106573,0.0509550460167297,FALSE
1000,"Quadratic",NA,NA,0.5,8,"Tail",0.298276554122463,0.149138277061231,0.0446,0.00291927525252416,0.0525517956416884,FALSE
1000,"Quadratic",NA,NA,1,1,"Uniform",0.000100000000000046,0.000100000000000046,0,0,0.0500000011455023,FALSE
1000,"Quadratic",NA,NA,1,1,"Central",-0.182565066938613,-0.182565066938613,0.0782,0.00379696615734194,0.0538267811162567,FALSE
1000,"Quadratic",NA,NA,1,1,"Tail",0.298276554122463,0.298276554122463,0.0316,0.00247392158323581,0.0602530649228937,FALSE
1000,"Quadratic",NA,NA,1,2,"Uniform",0.000100000000000046,0.000100000000000046,0,0,0.0500000011455023,FALSE
1000,"Quadratic",NA,NA,1,2,"Central",-0.182565066938613,-0.182565066938613,0.066,0.00351123909752668,0.0538267811162567,FALSE
1000,"Quadratic",NA,NA,1,2,"Tail",0.298276554122463,0.298276554122463,0.0394,0.00275127752144345,0.0602530649228937,FALSE
1000,"Quadratic",NA,NA,1,3,"Uniform",0.000100000000000046,0.000100000000000046,0,0,0.0500000011455023,FALSE
1000,"Quadratic",NA,NA,1,3,"Central",-0.182565066938613,-0.182565066938613,0.072,0.00365557109081468,0.0538267811162567,FALSE
1000,"Quadratic",NA,NA,1,3,"Tail",0.298276554122463,0.298276554122463,0.0338,0.0025556822963741,0.0602530649228937,FALSE
1000,"Quadratic",NA,NA,1,5,"Uniform",0.000100000000000046,0.000100000000000046,0,0,0.0500000011455023,FALSE
1000,"Quadratic",NA,NA,1,5,"Central",-0.182565066938613,-0.182565066938613,0.0624,0.00342070869850094,0.0538267811162567,FALSE
1000,"Quadratic",NA,NA,1,5,"Tail",0.298276554122463,0.298276554122463,0.0396,0.00275796446677618,0.0602530649228937,FALSE
1000,"Quadratic",NA,NA,1,8,"Uniform",0.000100000000000046,0.000100000000000046,0,0,0.0500000011455023,FALSE
1000,"Quadratic",NA,NA,1,8,"Central",-0.182565066938613,-0.182565066938613,0.0618,0.00340531232047811,0.0538267811162567,FALSE
1000,"Quadratic",NA,NA,1,8,"Tail",0.298276554122463,0.298276554122463,0.0404,0.00278452293939195,0.0602530649228937,FALSE
1000,"Quadratic",NA,NA,1.5,1,"Uniform",0.000100000000000046,0.000150000000000069,0,0,0.0500000025773803,FALSE
1000,"Quadratic",NA,NA,1.5,1,"Central",-0.182565066938613,-0.273847600407919,0.0924,0.00409541792739154,0.0586344289023913,FALSE
1000,"Quadratic",NA,NA,1.5,1,"Tail",0.298276554122463,0.447414831183694,0.0248,0.00219931625738546,0.073230855938243,FALSE
1000,"Quadratic",NA,NA,1.5,2,"Uniform",0.000100000000000046,0.000150000000000069,0,0,0.0500000025773803,FALSE
1000,"Quadratic",NA,NA,1.5,2,"Central",-0.182565066938613,-0.273847600407919,0.0764,0.00375667512569293,0.0586344289023913,FALSE
1000,"Quadratic",NA,NA,1.5,2,"Tail",0.298276554122463,0.447414831183694,0.028,0.00233306665142683,0.073230855938243,FALSE
1000,"Quadratic",NA,NA,1.5,3,"Uniform",0.000100000000000046,0.000150000000000069,0,0,0.0500000025773803,FALSE
1000,"Quadratic",NA,NA,1.5,3,"Central",-0.182565066938613,-0.273847600407919,0.0778,0.00378806441339109,0.0586344289023913,FALSE
1000,"Quadratic",NA,NA,1.5,3,"Tail",0.298276554122463,0.447414831183694,0.0292,0.00238106530779817,0.073230855938243,FALSE
1000,"Quadratic",NA,NA,1.5,5,"Uniform",0.000100000000000046,0.000150000000000069,0,0,0.0500000025773803,FALSE
1000,"Quadratic",NA,NA,1.5,5,"Central",-0.182565066938613,-0.273847600407919,0.069,0.00358438279205779,0.0586344289023913,FALSE
1000,"Quadratic",NA,NA,1.5,5,"Tail",0.298276554122463,0.447414831183694,0.0354,0.00261330595223751,0.073230855938243,FALSE
1000,"Quadratic",NA,NA,1.5,8,"Uniform",0.000100000000000046,0.000150000000000069,0,0,0.0500000025773803,FALSE
1000,"Quadratic",NA,NA,1.5,8,"Central",-0.182565066938613,-0.273847600407919,0.0658,0.00350629034736144,0.0586344289023913,FALSE
1000,"Quadratic",NA,NA,1.5,8,"Tail",0.298276554122463,0.447414831183694,0.0368,0.00266254614983478,0.073230855938243,FALSE
1000,"Quadratic",NA,NA,2,1,"Uniform",0.000100000000000046,0.000200000000000092,0,0,0.0500000045820093,FALSE
1000,"Quadratic",NA,NA,2,1,"Central",-0.182565066938613,-0.365130133877225,0.1082,0.00439301172318035,0.0654081616143587,FALSE
1000,"Quadratic",NA,NA,2,1,"Tail",0.298276554122463,0.596553108244926,0.0172,0.00183870389133215,0.091662821447148,FALSE
1000,"Quadratic",NA,NA,2,2,"Uniform",0.000100000000000046,0.000200000000000092,0,0,0.0500000045820093,FALSE
1000,"Quadratic",NA,NA,2,2,"Central",-0.182565066938613,-0.365130133877225,0.0876,0.00399815557476194,0.0654081616143587,FALSE
1000,"Quadratic",NA,NA,2,2,"Tail",0.298276554122463,0.596553108244926,0.0224,0.00209276085590303,0.091662821447148,FALSE
1000,"Quadratic",NA,NA,2,3,"Uniform",0.000100000000000046,0.000200000000000092,0,0,0.0500000045820093,FALSE
1000,"Quadratic",NA,NA,2,3,"Central",-0.182565066938613,-0.365130133877225,0.0822,0.00388440883533132,0.0654081616143587,FALSE
1000,"Quadratic",NA,NA,2,3,"Tail",0.298276554122463,0.596553108244926,0.023,0.00211995282966391,0.091662821447148,FALSE
1000,"Quadratic",NA,NA,2,5,"Uniform",0.000100000000000046,0.000200000000000092,0,0,0.0500000045820093,FALSE
1000,"Quadratic",NA,NA,2,5,"Central",-0.182565066938613,-0.365130133877225,0.0728,0.00367423896882062,0.0654081616143587,FALSE
1000,"Quadratic",NA,NA,2,5,"Tail",0.298276554122463,0.596553108244926,0.0306,0.00243571919563812,0.091662821447148,FALSE
1000,"Quadratic",NA,NA,2,8,"Uniform",0.000100000000000046,0.000200000000000092,0,0,0.0500000045820093,FALSE
1000,"Quadratic",NA,NA,2,8,"Central",-0.182565066938613,-0.365130133877225,0.0642,0.00346636293541227,0.0654081616143587,FALSE
1000,"Quadratic",NA,NA,2,8,"Tail",0.298276554122463,0.596553108244926,0.034,0.0025629670306112,0.091662821447148,FALSE
1000,"Oscillatory",NA,NA,0.5,1,"Uniform",-7.53954689429551e-19,-3.76977344714775e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,1,"Central",3.47782333417008e-17,1.73891166708504e-17,0.0502,0.00308804015517933,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,1,"Tail",-5.61365292553813e-17,-2.80682646276906e-17,0.0448,0.00292550713552369,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,2,"Uniform",-7.53954689429551e-19,-3.76977344714775e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,2,"Central",3.47782333417008e-17,1.73891166708504e-17,0.0516,0.00312849612433834,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,2,"Tail",-5.61365292553813e-17,-2.80682646276906e-17,0.0514,0.00312275647465504,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,3,"Uniform",-7.53954689429551e-19,-3.76977344714775e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,3,"Central",3.47782333417008e-17,1.73891166708504e-17,0.053,0.00316831185333767,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,3,"Tail",-5.61365292553813e-17,-2.80682646276906e-17,0.0504,0.00309385972532693,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,5,"Uniform",-7.53954689429551e-19,-3.76977344714775e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,5,"Central",3.47782333417008e-17,1.73891166708504e-17,0.049,0.00305283474822991,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,5,"Tail",-5.61365292553813e-17,-2.80682646276906e-17,0.0502,0.00308804015517933,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,8,"Uniform",-7.53954689429551e-19,-3.76977344714775e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,8,"Central",3.47782333417008e-17,1.73891166708504e-17,0.0538,0.00319078548323136,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,0.5,8,"Tail",-5.61365292553813e-17,-2.80682646276906e-17,0.0494,0.0030646252625729,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,1,"Uniform",-7.53954689429551e-19,-7.53954689429551e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,1,"Central",3.47782333417008e-17,3.47782333417008e-17,0.0568,0.00327333957908433,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,1,"Tail",-5.61365292553813e-17,-5.61365292553813e-17,0.0582,0.003310974478911,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,2,"Uniform",-7.53954689429551e-19,-7.53954689429551e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,2,"Central",3.47782333417008e-17,3.47782333417008e-17,0.0492,0.00305873699425106,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,2,"Tail",-5.61365292553813e-17,-5.61365292553813e-17,0.0548,0.00321860093829602,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,3,"Uniform",-7.53954689429551e-19,-7.53954689429551e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,3,"Central",3.47782333417008e-17,3.47782333417008e-17,0.0528,0.00316266216975509,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,3,"Tail",-5.61365292553813e-17,-5.61365292553813e-17,0.0488,0.00304691844328003,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,5,"Uniform",-7.53954689429551e-19,-7.53954689429551e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,5,"Central",3.47782333417008e-17,3.47782333417008e-17,0.0478,0.00301712313305241,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,5,"Tail",-5.61365292553813e-17,-5.61365292553813e-17,0.0452,0.00293792307591605,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,8,"Uniform",-7.53954689429551e-19,-7.53954689429551e-19,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,8,"Central",3.47782333417008e-17,3.47782333417008e-17,0.0518,0.0031342227106573,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1,8,"Tail",-5.61365292553813e-17,-5.61365292553813e-17,0.048,0.00302311098043059,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,1,"Uniform",-7.53954689429551e-19,-1.13093203414433e-18,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,1,"Central",3.47782333417008e-17,5.21673500125512e-17,0.0552,0.0032296427046966,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,1,"Tail",-5.61365292553813e-17,-8.42047938830719e-17,0.042,0.00283675871374356,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,2,"Uniform",-7.53954689429551e-19,-1.13093203414433e-18,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,2,"Central",3.47782333417008e-17,5.21673500125512e-17,0.055,0.0032241277890307,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,2,"Tail",-5.61365292553813e-17,-8.42047938830719e-17,0.0584,0.00331630637909105,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,3,"Uniform",-7.53954689429551e-19,-1.13093203414433e-18,0,0,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,3,"Central",3.47782333417008e-17,5.21673500125512e-17,0.051,0.00311123769583746,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,3,"Tail",-5.61365292553813e-17,-8.42047938830719e-17,0.0504,0.00309385972532693,0.0500000000000001,TRUE
1000,"Oscillatory",NA,NA,1.5,5,"Uniform",-7.53954689429551e-19,-1.13093203414433e-18,0,0,0.0500000000000001,TRUE
